location,store_name,item_id,margin,timestamp
London,Tesco,27,4.42,2017-02-17 10:32:18
London,Aldi,57,4.52,2016-05-09 17:00:22
Edinburgh,Tesco,32,5.49,2016-10-09 21:05:17
Manchester,Lidil,28,3.99,2016-08-25 07:45:13
Edinburgh,Coop,56,9.55,2016-09-17 08:53:34
Manchester,Tesco,27,4.42,2016-12-12 04:15:45
Glasglow,Sainsbury,19,3.93,2016-05-16 23:08:47
Newcastle,Tesco,25,9.94,2016-11-19 01:07:44
Glasglow,Spar,40,1.87,2016-06-08 03:42:07
London,Coop,55,4.70,2016-05-01 17:30:49
Glasglow,Lidil,32,5.49,2016-03-26 23:03:10
London,Tesco,42,9.19,2016-03-28 09:11:20
Edinburgh,Spar,14,0.36,2016-09-09 09:09:02
Edinburgh,Coop,11,5.41,2017-01-12 00:44:28
Newcastle,Coop,60,3.85,2016-03-26 02:30:42
Edinburgh,Coop,24,3.44,2016-11-04 16:54:24
Birmingham,Sainsbury,59,0.54,2016-07-11 16:49:31
Manchester,Tesco,11,5.41,2016-07-09 05:46:11
Edinburgh,Sainsbury,23,7.37,2016-06-03 01:13:30
Birmingham,Morissons,17,6.34,2016-07-26 13:07:15
Glasglow,Sainsbury,19,3.93,2016-05-24 13:54:41
Manchester,Spar,2,2.38,2016-11-26 16:49:28
Newcastle,Spar,3,5.55,2016-12-05 00:02:17
Manchester,Spar,2,2.38,2016-07-11 11:18:57
Birmingham,Lidil,32,5.49,2016-05-02 19:07:47
Manchester,Aldi,7,1.31,2017-03-14 23:32:47
Manchester,Sainsbury,23,7.37,2016-05-12 00:17:10
London,Tesco,37,8.00,2016-05-16 16:07:01
Glasglow,Sainsbury,14,0.36,2016-09-07 15:07:35
Glasglow,Sainsbury,43,4.40,2017-01-20 02:32:15
London,Lidil,49,3.94,2016-10-30 15:33:28
Newcastle,Tesco,45,8.92,2016-11-02 08:19:55
Newcastle,Sainsbury,11,5.41,2017-02-15 13:15:45
Newcastle,Morissons,44,4.94,2016-07-22 03:41:27
Manchester,Lidil,13,8.53,2016-08-17 01:18:15
Newcastle,Morissons,2,2.38,2016-04-10 09:45:14
Edinburgh,Sainsbury,35,2.13,2017-02-21 09:24:58
London,Aldi,3,5.55,2016-08-06 04:06:52
Edinburgh,Aldi,33,6.82,2016-04-14 23:10:56
Newcastle,Tesco,57,4.52,2016-04-09 04:18:00
Edinburgh,Tesco,9,2.35,2016-03-12 17:16:37
Manchester,Lidil,9,2.35,2016-09-01 00:12:29
London,Sainsbury,27,4.42,2016-07-22 22:55:20
Edinburgh,Spar,51,3.86,2016-03-13 23:36:55
Newcastle,Spar,58,9.94,2016-10-18 20:05:45
Manchester,Spar,20,6.97,2016-05-27 00:48:59
Manchester,Morissons,24,3.44,2016-12-21 23:44:23
Manchester,Spar,56,9.55,2017-01-17 02:21:55
Manchester,Lidil,12,5.99,2016-05-23 13:17:11
Edinburgh,Tesco,27,4.42,2016-07-27 02:33:28
Birmingham,Lidil,5,7.93,2016-08-02 18:53:02
Manchester,Spar,32,5.49,2016-03-19 01:11:41
Glasglow,Spar,47,7.05,2016-12-17 01:25:24
Newcastle,Coop,18,3.99,2016-07-29 23:27:05
London,Spar,27,4.42,2016-12-16 04:11:32
Glasglow,Lidil,35,2.13,2016-07-25 15:32:55
Edinburgh,Tesco,52,8.17,2016-05-11 18:40:44
Birmingham,Tesco,54,9.60,2016-03-08 17:11:59
Edinburgh,Morissons,54,9.60,2016-07-01 15:38:23
London,Tesco,20,6.97,2016-04-25 08:41:15
Glasglow,Tesco,59,0.54,2016-06-08 13:28:05
London,Morissons,10,3.50,2016-07-10 16:45:58
Edinburgh,Spar,43,4.40,2016-09-04 01:14:20
Newcastle,Tesco,19,3.93,2016-07-23 06:51:34
Newcastle,Sainsbury,25,9.94,2016-09-25 01:27:54
Edinburgh,Tesco,25,9.94,2016-12-29 04:36:42
Birmingham,Coop,10,3.50,2016-10-04 17:52:23
Newcastle,Sainsbury,47,7.05,2017-03-15 15:55:29
Edinburgh,Sainsbury,1,1.30,2016-05-04 00:09:37
London,Sainsbury,59,0.54,2017-03-05 10:46:16
Edinburgh,Sainsbury,25,9.94,2016-03-01 14:24:35
Manchester,Spar,39,5.92,2016-07-13 22:17:37
London,Aldi,11,5.41,2016-09-19 06:10:02
London,Aldi,54,9.60,2017-02-26 18:48:50
Manchester,Coop,57,4.52,2016-05-31 08:06:37
London,Sainsbury,5,7.93,2016-08-25 09:35:00
London,Lidil,19,3.93,2016-11-14 22:08:03
London,Spar,5,7.93,2016-11-11 17:36:55
Edinburgh,Aldi,21,5.78,2016-06-11 18:14:03
Manchester,Lidil,24,3.44,2016-07-03 19:15:56
Newcastle,Spar,3,5.55,2016-11-07 07:03:10
Glasglow,Morissons,11,5.41,2016-04-14 10:19:28
Glasglow,Morissons,48,1.26,2017-01-17 14:01:10
Birmingham,Sainsbury,31,6.10,2016-03-24 08:38:00
Glasglow,Tesco,46,0.99,2016-09-03 11:26:48
Edinburgh,Aldi,8,8.32,2016-12-21 03:41:18
Newcastle,Sainsbury,5,7.93,2017-03-05 00:01:06
Manchester,Coop,22,1.07,2016-08-24 23:34:56
Birmingham,Lidil,37,8.00,2017-01-28 06:12:53
Edinburgh,Aldi,9,2.35,2016-09-04 17:03:28
London,Lidil,4,1.98,2016-05-22 09:41:37
Glasglow,Morissons,48,1.26,2016-04-01 06:23:23
Birmingham,Spar,50,3.06,2016-08-06 23:09:44
Edinburgh,Spar,10,3.50,2016-03-29 00:04:09
Newcastle,Sainsbury,43,4.40,2016-06-19 15:08:11
Glasglow,Spar,25,9.94,2017-01-07 05:52:53
Newcastle,Morissons,32,5.49,2016-08-22 08:12:47
Glasglow,Aldi,37,8.00,2016-06-10 13:39:34
Manchester,Coop,15,7.25,2016-03-21 07:04:40
London,Aldi,9,2.35,2017-01-21 01:02:09
Newcastle,Spar,39,5.92,2016-08-17 04:58:40
Newcastle,Tesco,19,3.93,2016-03-16 06:32:07
Newcastle,Spar,19,3.93,2016-10-30 08:41:17
London,Tesco,31,6.10,2016-07-28 18:17:31
Newcastle,Lidil,5,7.93,2016-05-03 23:18:28
Newcastle,Spar,49,3.94,2016-08-09 07:10:40
Glasglow,Lidil,20,6.97,2016-07-26 19:02:09
Edinburgh,Aldi,27,4.42,2016-03-07 06:56:40
Manchester,Coop,24,3.44,2016-03-19 16:38:23
Glasglow,Lidil,43,4.40,2016-04-11 00:07:11
Glasglow,Aldi,48,1.26,2016-09-24 08:14:45
Birmingham,Spar,41,6.96,2016-10-02 02:17:09
Newcastle,Sainsbury,33,6.82,2017-02-28 08:45:13
Newcastle,Tesco,28,3.99,2016-09-08 10:35:00
Manchester,Coop,56,9.55,2016-10-08 00:09:47
Manchester,Morissons,30,4.50,2016-03-06 10:15:07
London,Tesco,37,8.00,2016-09-11 17:24:53
Glasglow,Aldi,42,9.19,2017-02-27 13:14:35
London,Aldi,33,6.82,2016-07-26 11:58:27
Manchester,Tesco,4,1.98,2016-11-04 01:01:46
Edinburgh,Coop,33,6.82,2016-06-11 01:12:21
Edinburgh,Sainsbury,26,8.90,2017-01-17 04:46:30
London,Coop,29,1.14,2016-07-02 21:36:49
Edinburgh,Morissons,21,5.78,2016-07-30 12:18:55
London,Spar,26,8.90,2016-05-29 13:15:17
Newcastle,Morissons,50,3.06,2016-07-16 10:32:32
Newcastle,Sainsbury,7,1.31,2016-08-30 06:36:11
Edinburgh,Morissons,18,3.99,2016-06-27 03:22:26
London,Coop,26,8.90,2016-10-13 22:16:27
Birmingham,Spar,10,3.50,2017-01-27 21:08:06
London,Coop,46,0.99,2016-12-17 13:07:22
Glasglow,Lidil,25,9.94,2016-11-25 14:07:11
Edinburgh,Coop,20,6.97,2016-07-19 07:20:00
Glasglow,Spar,48,1.26,2016-04-26 11:34:12
Newcastle,Aldi,34,9.47,2016-12-06 11:29:34
Manchester,Tesco,31,6.10,2016-04-12 12:45:42
London,Sainsbury,58,9.94,2016-04-25 06:03:39
Newcastle,Aldi,12,5.99,2016-08-31 03:57:59
Newcastle,Morissons,12,5.99,2016-08-28 12:21:37
Manchester,Tesco,7,1.31,2016-11-25 02:35:41
Edinburgh,Spar,50,3.06,2017-01-03 17:34:52
Birmingham,Tesco,58,9.94,2017-02-08 23:12:35
Newcastle,Coop,40,1.87,2016-09-08 13:14:18
London,Lidil,20,6.97,2016-07-31 22:35:35
Edinburgh,Tesco,34,9.47,2016-10-15 20:49:29
Birmingham,Tesco,17,6.34,2017-02-18 06:33:25
Glasglow,Morissons,56,9.55,2017-03-09 20:19:09
London,Lidil,25,9.94,2016-07-02 17:21:56
Manchester,Morissons,25,9.94,2016-08-24 11:50:53
Newcastle,Lidil,42,9.19,2016-07-10 14:39:54
London,Lidil,43,4.40,2016-03-28 10:32:44
Newcastle,Aldi,20,6.97,2016-11-22 21:19:10
Manchester,Spar,3,5.55,2016-08-30 14:50:02
Glasglow,Aldi,58,9.94,2016-12-19 06:43:01
Edinburgh,Lidil,17,6.34,2016-09-18 17:42:27
Newcastle,Coop,7,1.31,2017-03-14 15:34:37
Glasglow,Sainsbury,27,4.42,2016-08-03 22:35:59
Glasglow,Tesco,43,4.40,2016-03-25 11:36:53
Edinburgh,Sainsbury,42,9.19,2016-10-13 09:01:25
Manchester,Lidil,28,3.99,2016-09-26 10:26:23
Manchester,Tesco,39,5.92,2016-12-17 22:08:16
London,Aldi,49,3.94,2016-04-24 13:23:06
London,Aldi,13,8.53,2016-05-31 22:14:12
Edinburgh,Morissons,7,1.31,2017-01-27 21:54:01
Manchester,Lidil,30,4.50,2016-05-04 07:44:35
London,Morissons,27,4.42,2017-01-17 14:50:31
Manchester,Spar,21,5.78,2017-01-17 08:12:21
London,Aldi,4,1.98,2016-12-16 09:03:39
Edinburgh,Spar,15,7.25,2016-12-17 19:33:24
Glasglow,Lidil,4,1.98,2016-04-05 12:39:13
Edinburgh,Aldi,6,4.36,2016-07-15 10:18:53
Manchester,Lidil,43,4.40,2016-03-13 04:42:15
London,Sainsbury,4,1.98,2016-03-16 16:32:09
Newcastle,Aldi,56,9.55,2016-08-20 09:50:12
Newcastle,Tesco,57,4.52,2016-03-22 23:41:33
Birmingham,Coop,53,4.90,2016-03-25 12:13:25
Glasglow,Morissons,7,1.31,2016-11-09 16:20:07
London,Coop,31,6.10,2016-10-09 04:02:19
Edinburgh,Morissons,10,3.50,2016-04-16 06:42:18
Birmingham,Aldi,18,3.99,2016-04-19 13:46:17
London,Morissons,53,4.90,2016-05-22 20:45:06
Manchester,Aldi,37,8.00,2016-06-15 12:37:19
London,Morissons,43,4.40,2016-07-02 18:36:04
Birmingham,Morissons,32,5.49,2016-07-02 16:31:42
Manchester,Sainsbury,41,6.96,2016-08-02 20:44:23
Newcastle,Sainsbury,5,7.93,2017-02-24 14:54:48
Birmingham,Spar,16,6.00,2017-01-28 23:37:52
Edinburgh,Tesco,58,9.94,2016-10-13 20:07:59
Manchester,Sainsbury,45,8.92,2016-06-16 07:16:34
Newcastle,Spar,57,4.52,2016-09-25 23:09:45
Newcastle,Morissons,3,5.55,2016-11-02 17:47:30
London,Tesco,33,6.82,2016-12-06 06:19:10
Glasglow,Aldi,15,7.25,2016-11-26 19:48:41
Newcastle,Aldi,12,5.99,2017-02-22 10:46:48
Glasglow,Tesco,16,6.00,2016-10-27 09:26:59
Glasglow,Tesco,26,8.90,2017-02-11 22:18:58
Glasglow,Tesco,30,4.50,2017-02-10 07:56:17
London,Morissons,49,3.94,2017-02-23 12:59:03
Glasglow,Lidil,42,9.19,2017-01-16 12:01:22
Manchester,Tesco,40,1.87,2016-05-12 07:42:56
London,Sainsbury,22,1.07,2016-12-03 17:31:49
Glasglow,Sainsbury,8,8.32,2016-10-18 18:45:10
Birmingham,Morissons,20,6.97,2016-04-21 09:31:11
Manchester,Sainsbury,12,5.99,2016-11-05 19:58:53
London,Morissons,21,5.78,2016-08-10 04:02:27
London,Tesco,49,3.94,2016-09-02 11:35:51
Newcastle,Spar,33,6.82,2016-05-11 02:09:41
Edinburgh,Sainsbury,21,5.78,2016-04-07 22:43:28
London,Morissons,60,3.85,2017-02-17 22:46:31
Edinburgh,Morissons,54,9.60,2016-06-20 04:33:09
Manchester,Lidil,2,2.38,2016-06-14 01:40:26
Glasglow,Spar,44,4.94,2017-02-13 22:44:17
Birmingham,Coop,55,4.70,2016-07-26 21:42:26
Glasglow,Aldi,50,3.06,2016-03-19 18:40:47
Edinburgh,Spar,15,7.25,2016-07-15 14:03:14
Glasglow,Spar,10,3.50,2016-04-12 15:40:46
London,Lidil,9,2.35,2016-05-15 07:48:54
Edinburgh,Tesco,31,6.10,2016-06-10 10:16:33
Edinburgh,Coop,54,9.60,2016-09-09 13:04:13
Edinburgh,Coop,58,9.94,2016-10-02 04:25:25
Glasglow,Lidil,6,4.36,2016-11-21 14:55:10
London,Sainsbury,30,4.50,2016-05-10 08:33:49
Birmingham,Sainsbury,25,9.94,2016-04-25 16:53:09
Birmingham,Sainsbury,35,2.13,2016-06-23 21:43:01
London,Lidil,40,1.87,2016-04-23 07:17:40
London,Sainsbury,47,7.05,2016-04-09 16:58:25
Edinburgh,Sainsbury,42,9.19,2016-08-09 08:18:19
Edinburgh,Coop,23,7.37,2016-09-07 17:44:28
Birmingham,Spar,45,8.92,2016-03-10 20:51:05
Newcastle,Sainsbury,20,6.97,2016-12-24 12:40:43
Manchester,Lidil,17,6.34,2016-04-14 06:08:00
London,Morissons,11,5.41,2016-05-08 21:19:08
Manchester,Aldi,59,0.54,2016-08-11 15:40:04
Manchester,Morissons,11,5.41,2017-02-17 09:37:26
Birmingham,Spar,27,4.42,2016-12-29 15:49:52
Birmingham,Spar,11,5.41,2016-07-15 01:15:35
London,Coop,42,9.19,2016-07-30 08:01:37
London,Aldi,1,1.30,2017-01-19 21:51:57
Birmingham,Morissons,52,8.17,2016-07-25 09:28:14
Newcastle,Coop,37,8.00,2016-10-30 21:17:54
Manchester,Sainsbury,6,4.36,2017-01-08 01:06:01
London,Tesco,8,8.32,2016-04-24 02:49:40
Glasglow,Morissons,39,5.92,2016-11-30 17:53:56
Glasglow,Lidil,8,8.32,2016-04-10 22:11:55
Manchester,Spar,6,4.36,2017-02-21 06:49:31
Glasglow,Morissons,12,5.99,2016-03-31 00:16:07
Edinburgh,Sainsbury,20,6.97,2016-06-22 21:34:26
Edinburgh,Lidil,14,0.36,2017-02-24 05:05:20
Edinburgh,Coop,24,3.44,2016-12-16 05:17:52
Glasglow,Spar,32,5.49,2016-04-06 15:11:49
Glasglow,Aldi,45,8.92,2016-03-07 02:36:01
Newcastle,Lidil,43,4.40,2016-07-10 11:33:13
Birmingham,Sainsbury,23,7.37,2017-01-23 01:07:16
Birmingham,Spar,49,3.94,2016-12-03 10:02:34
London,Spar,27,4.42,2016-12-26 16:29:32
Birmingham,Sainsbury,55,4.70,2017-02-27 02:47:46
Newcastle,Morissons,11,5.41,2016-08-05 03:28:42
Newcastle,Lidil,18,3.99,2016-07-29 10:08:49
Birmingham,Coop,24,3.44,2016-08-05 07:35:46
Newcastle,Sainsbury,32,5.49,2016-10-16 06:15:42
Manchester,Spar,18,3.99,2016-08-31 20:04:43
London,Aldi,5,7.93,2016-08-26 13:40:40
Edinburgh,Aldi,60,3.85,2016-12-09 18:35:54
Newcastle,Spar,8,8.32,2017-02-20 19:45:46
Birmingham,Coop,55,4.70,2016-10-17 04:14:11
London,Sainsbury,26,8.90,2017-02-27 03:51:24
Newcastle,Tesco,37,8.00,2017-01-07 21:36:26
Newcastle,Tesco,35,2.13,2016-10-19 18:34:45
Manchester,Spar,54,9.60,2016-10-11 19:07:23
London,Sainsbury,47,7.05,2016-11-03 16:37:00
Newcastle,Morissons,59,0.54,2017-01-11 06:21:29
Newcastle,Aldi,29,1.14,2017-01-11 17:36:11
Newcastle,Sainsbury,11,5.41,2016-06-04 11:45:03
Newcastle,Tesco,13,8.53,2017-02-01 06:37:23
Edinburgh,Sainsbury,36,5.67,2016-09-19 01:05:52
Birmingham,Aldi,57,4.52,2016-05-03 02:43:22
Manchester,Lidil,57,4.52,2017-02-11 09:59:57
Edinburgh,Sainsbury,7,1.31,2016-10-30 07:48:00
Birmingham,Aldi,30,4.50,2016-09-08 05:33:47
Newcastle,Spar,56,9.55,2016-10-15 17:02:02
Edinburgh,Aldi,35,2.13,2016-09-11 11:56:22
Edinburgh,Lidil,2,2.38,2016-09-08 23:43:14
Birmingham,Morissons,43,4.40,2016-09-08 03:20:18
Edinburgh,Coop,47,7.05,2016-04-12 14:31:03
Edinburgh,Lidil,56,9.55,2016-11-19 00:23:47
Newcastle,Sainsbury,26,8.90,2016-07-02 09:29:59
Manchester,Lidil,26,8.90,2016-03-12 01:43:02
Glasglow,Aldi,1,1.30,2016-08-13 19:06:39
Edinburgh,Tesco,55,4.70,2016-06-19 19:05:59
Newcastle,Tesco,47,7.05,2017-01-08 06:24:09
Newcastle,Spar,59,0.54,2017-01-22 08:32:50
London,Lidil,24,3.44,2016-08-29 16:49:19
Newcastle,Coop,29,1.14,2016-04-26 07:17:44
Manchester,Tesco,60,3.85,2016-10-04 06:23:43
London,Coop,1,1.30,2016-07-20 17:07:47
Manchester,Sainsbury,42,9.19,2016-04-24 01:11:47
Edinburgh,Sainsbury,29,1.14,2016-05-22 10:38:48
London,Aldi,48,1.26,2016-08-28 07:52:00
Edinburgh,Lidil,21,5.78,2016-08-04 08:30:01
Manchester,Lidil,10,3.50,2016-04-12 01:01:22
Newcastle,Spar,12,5.99,2017-01-31 08:33:03
Glasglow,Aldi,50,3.06,2017-03-12 02:14:28
Newcastle,Spar,41,6.96,2017-02-06 05:52:01
Edinburgh,Coop,49,3.94,2016-08-20 05:51:14
Birmingham,Tesco,22,1.07,2016-10-29 03:55:19
London,Lidil,5,7.93,2016-11-16 17:13:28
Glasglow,Aldi,37,8.00,2016-05-26 22:51:38
London,Lidil,52,8.17,2016-06-15 15:48:43
Manchester,Sainsbury,16,6.00,2016-11-15 14:08:40
Glasglow,Morissons,46,0.99,2016-11-14 16:34:37
London,Spar,14,0.36,2016-05-08 03:00:06
Glasglow,Aldi,28,3.99,2016-09-28 19:32:03
Birmingham,Sainsbury,16,6.00,2016-12-13 11:32:40
Newcastle,Sainsbury,55,4.70,2016-10-01 18:39:03
Birmingham,Spar,34,9.47,2016-05-26 04:44:35
Glasglow,Spar,3,5.55,2016-11-30 07:07:30
London,Aldi,8,8.32,2016-10-29 16:29:43
Glasglow,Lidil,1,1.30,2016-03-28 16:36:16
Birmingham,Spar,33,6.82,2016-10-14 03:41:08
London,Aldi,25,9.94,2016-10-10 20:11:10
London,Sainsbury,57,4.52,2017-02-14 02:52:35
Edinburgh,Coop,27,4.42,2016-06-10 15:21:59
Glasglow,Sainsbury,40,1.87,2016-09-11 09:21:33
London,Lidil,29,1.14,2016-11-27 17:41:26
London,Sainsbury,5,7.93,2016-08-30 20:23:37
Birmingham,Lidil,11,5.41,2016-11-04 14:00:11
London,Aldi,58,9.94,2017-02-12 22:38:39
Birmingham,Coop,2,2.38,2016-10-15 04:23:33
Glasglow,Sainsbury,30,4.50,2016-03-27 22:02:03
Glasglow,Aldi,41,6.96,2016-06-08 05:55:07
London,Tesco,25,9.94,2016-10-01 21:20:38
Birmingham,Aldi,9,2.35,2016-11-24 15:48:26
Newcastle,Morissons,45,8.92,2016-11-07 19:05:54
Newcastle,Lidil,21,5.78,2016-05-31 15:06:45
London,Morissons,27,4.42,2016-05-12 19:08:41
Manchester,Tesco,3,5.55,2016-10-22 03:55:27
Glasglow,Sainsbury,40,1.87,2016-06-14 07:27:42
Birmingham,Morissons,21,5.78,2017-01-16 05:24:42
London,Tesco,22,1.07,2016-06-16 05:27:57
London,Spar,21,5.78,2016-08-22 09:46:21
Edinburgh,Lidil,58,9.94,2017-02-02 00:49:04
London,Coop,60,3.85,2016-06-03 02:43:49
Newcastle,Tesco,47,7.05,2017-01-16 22:24:32
Newcastle,Lidil,14,0.36,2016-05-29 14:23:27
Edinburgh,Morissons,17,6.34,2016-09-11 01:43:16
Newcastle,Aldi,26,8.90,2016-04-28 19:08:50
Manchester,Lidil,18,3.99,2016-09-20 03:18:37
Glasglow,Spar,34,9.47,2016-04-09 21:16:41
Newcastle,Tesco,38,8.22,2016-11-20 02:09:29
London,Lidil,26,8.90,2016-04-06 11:35:09
Newcastle,Lidil,40,1.87,2016-05-18 12:14:38
Edinburgh,Coop,15,7.25,2016-06-23 17:02:17
Edinburgh,Sainsbury,36,5.67,2016-06-24 14:12:23
Manchester,Spar,31,6.10,2016-08-11 01:42:45
Manchester,Lidil,3,5.55,2016-12-29 06:48:13
Manchester,Coop,4,1.98,2016-07-26 21:35:26
Edinburgh,Lidil,45,8.92,2017-01-03 22:45:28
Edinburgh,Tesco,22,1.07,2017-01-13 12:59:17
Newcastle,Spar,6,4.36,2016-06-20 19:05:24
Edinburgh,Tesco,1,1.30,2016-09-01 13:44:41
Birmingham,Lidil,13,8.53,2016-11-06 01:12:48
Manchester,Tesco,28,3.99,2016-05-23 04:31:45
Manchester,Sainsbury,12,5.99,2016-06-06 03:39:07
Manchester,Aldi,4,1.98,2016-12-23 20:00:49
Manchester,Sainsbury,49,3.94,2016-03-05 22:05:26
London,Spar,36,5.67,2016-05-16 21:34:45
London,Tesco,37,8.00,2016-03-16 01:50:53
Newcastle,Spar,51,3.86,2017-01-24 00:09:48
Birmingham,Coop,60,3.85,2016-06-19 16:02:31
London,Tesco,42,9.19,2016-05-12 20:06:02
Glasglow,Aldi,25,9.94,2016-09-25 09:13:33
Glasglow,Coop,25,9.94,2016-06-25 15:34:12
Glasglow,Coop,47,7.05,2016-03-25 08:59:12
Edinburgh,Spar,45,8.92,2016-07-11 21:13:44
London,Sainsbury,39,5.92,2016-04-19 11:41:01
Newcastle,Lidil,27,4.42,2016-11-29 21:55:03
Birmingham,Tesco,12,5.99,2016-11-03 08:43:47
Edinburgh,Tesco,55,4.70,2016-11-14 21:21:32
Glasglow,Coop,48,1.26,2016-05-09 17:11:48
Glasglow,Morissons,52,8.17,2016-09-14 02:49:37
Manchester,Sainsbury,9,2.35,2016-10-10 03:58:15
Manchester,Lidil,35,2.13,2017-02-08 06:01:46
London,Sainsbury,19,3.93,2016-04-03 19:37:06
Edinburgh,Sainsbury,54,9.60,2016-10-14 14:03:10
Manchester,Coop,38,8.22,2016-10-30 23:38:41
Newcastle,Morissons,44,4.94,2016-08-02 03:24:47
Newcastle,Morissons,19,3.93,2016-10-09 17:10:53
London,Morissons,12,5.99,2017-02-27 06:50:30
Edinburgh,Lidil,28,3.99,2016-10-06 12:31:05
Newcastle,Morissons,45,8.92,2016-05-04 10:00:11
Edinburgh,Coop,34,9.47,2016-07-09 07:47:23
Newcastle,Lidil,59,0.54,2016-08-28 19:35:11
Birmingham,Tesco,54,9.60,2016-11-05 02:47:06
Newcastle,Morissons,60,3.85,2017-01-07 00:10:37
Glasglow,Lidil,59,0.54,2017-01-29 18:03:17
Edinburgh,Tesco,4,1.98,2017-01-12 22:49:34
Edinburgh,Tesco,56,9.55,2016-08-05 22:52:17
Glasglow,Spar,29,1.14,2016-04-03 20:31:12
Newcastle,Aldi,18,3.99,2017-01-18 17:47:17
Edinburgh,Morissons,47,7.05,2016-06-03 21:26:48
Birmingham,Coop,20,6.97,2016-05-01 07:29:34
Edinburgh,Morissons,30,4.50,2016-07-01 06:02:28
Newcastle,Sainsbury,58,9.94,2016-12-21 20:30:09
Newcastle,Lidil,20,6.97,2016-10-25 16:12:52
Birmingham,Coop,42,9.19,2017-03-09 20:52:30
Edinburgh,Tesco,37,8.00,2016-07-14 06:24:10
Edinburgh,Morissons,50,3.06,2016-10-18 06:30:03
Glasglow,Morissons,15,7.25,2017-02-22 20:50:34
London,Morissons,2,2.38,2016-11-01 19:21:57
Manchester,Spar,7,1.31,2016-10-01 20:34:49
Edinburgh,Tesco,55,4.70,2016-08-11 21:01:24
Edinburgh,Morissons,45,8.92,2016-09-20 04:53:07
Edinburgh,Morissons,2,2.38,2017-01-07 18:10:04
London,Tesco,38,8.22,2017-03-13 12:21:49
Manchester,Tesco,38,8.22,2017-01-22 08:49:13
Newcastle,Spar,52,8.17,2016-06-29 17:17:20
Birmingham,Sainsbury,15,7.25,2016-10-05 00:34:12
Edinburgh,Lidil,24,3.44,2016-11-08 19:44:50
London,Sainsbury,43,4.40,2017-02-08 18:44:35
Newcastle,Spar,21,5.78,2016-05-16 16:56:56
Birmingham,Coop,45,8.92,2017-01-22 20:54:54
Newcastle,Spar,40,1.87,2017-03-05 19:22:42
Glasglow,Aldi,20,6.97,2016-12-11 17:08:59
Edinburgh,Spar,60,3.85,2016-05-09 16:13:00
Birmingham,Lidil,5,7.93,2016-10-03 05:50:03
Glasglow,Morissons,11,5.41,2017-03-09 19:40:43
Edinburgh,Lidil,21,5.78,2016-11-13 14:31:07
Birmingham,Tesco,58,9.94,2016-03-28 02:09:21
Edinburgh,Coop,6,4.36,2016-04-05 16:04:47
London,Sainsbury,3,5.55,2016-08-14 23:26:24
Newcastle,Lidil,49,3.94,2016-12-22 09:01:37
Edinburgh,Tesco,42,9.19,2017-02-08 08:36:52
Glasglow,Lidil,3,5.55,2016-09-24 11:16:21
Edinburgh,Sainsbury,29,1.14,2016-09-17 14:15:55
Edinburgh,Tesco,57,4.52,2016-03-14 18:25:39
Manchester,Coop,58,9.94,2016-08-08 18:37:01
Newcastle,Morissons,17,6.34,2016-10-17 04:43:18
Birmingham,Morissons,6,4.36,2016-10-07 16:21:52
London,Spar,38,8.22,2016-03-01 19:41:40
Glasglow,Spar,53,4.90,2016-05-27 20:33:48
Manchester,Coop,36,5.67,2017-01-08 04:27:57
Birmingham,Sainsbury,49,3.94,2016-04-24 18:22:04
Birmingham,Lidil,24,3.44,2016-12-17 22:07:43
Edinburgh,Morissons,6,4.36,2016-04-10 19:08:38
Edinburgh,Aldi,27,4.42,2017-03-02 16:40:08
Manchester,Lidil,59,0.54,2016-03-30 09:57:41
Manchester,Tesco,45,8.92,2016-04-17 14:37:58
Manchester,Coop,22,1.07,2016-08-11 21:55:53
Edinburgh,Tesco,23,7.37,2016-10-15 03:12:29
Manchester,Spar,26,8.90,2017-03-10 19:45:42
London,Morissons,17,6.34,2016-09-12 02:53:48
Edinburgh,Morissons,30,4.50,2016-06-03 16:13:34
Glasglow,Aldi,10,3.50,2017-02-28 09:09:25
Newcastle,Tesco,34,9.47,2017-02-02 23:12:20
Newcastle,Morissons,26,8.90,2016-09-05 10:49:46
London,Sainsbury,23,7.37,2016-05-28 02:38:43
Glasglow,Coop,22,1.07,2016-03-01 06:19:00
Birmingham,Spar,1,1.30,2016-03-27 08:48:27
Edinburgh,Coop,57,4.52,2016-08-23 13:35:46
Newcastle,Lidil,55,4.70,2016-04-26 10:01:45
Newcastle,Sainsbury,54,9.60,2016-11-23 04:22:22
Glasglow,Aldi,25,9.94,2016-04-14 06:32:18
Edinburgh,Aldi,9,2.35,2016-08-25 23:53:59
Glasglow,Tesco,54,9.60,2016-05-25 08:27:32
Manchester,Tesco,19,3.93,2016-03-17 23:10:53
Edinburgh,Morissons,19,3.93,2017-01-10 07:32:03
Manchester,Morissons,19,3.93,2016-10-10 09:24:39
London,Aldi,12,5.99,2016-11-27 02:20:26
Birmingham,Morissons,9,2.35,2016-08-09 13:14:45
London,Tesco,18,3.99,2016-08-19 14:49:56
Glasglow,Morissons,39,5.92,2016-10-01 21:22:10
London,Sainsbury,27,4.42,2016-06-10 10:15:22
Manchester,Aldi,55,4.70,2016-09-04 07:53:17
Edinburgh,Spar,41,6.96,2016-04-09 16:58:50
Glasglow,Lidil,26,8.90,2016-07-13 15:45:50
Manchester,Lidil,59,0.54,2017-02-08 14:03:54
